Timestamp,Collar,Origin_Plot,Destination_Plot,meanFlux,sdFlux,meanSM,meanT5,meanT20
2018-10-09T16:13:25Z,40,HSLE,HSME,7.995,2.3546655813512034,1.6975145089285713,22.471910308441558,21.1
2018-10-09T16:10:00Z,45,HSME,HSME,7.22,0.2969848480983499,1.6969276315789474,22.636837582236844,21.2
2018-10-09T15:43:39Z,46,HSME,HSME,7.76,0.21213203435596412,1.6964140625000002,22.493787844967535,20.9
2018-10-09T15:17:45Z,48,HSME,HSME,2.0949999999999998,0.4313351365237939,1.698,22.064921063311687,20.8
2018-10-09T15:26:35Z,7,HSLE,MSLE,3.91,0.31112698372208086,1.695631990131579,21.756026315789473,20.8
2018-10-12T17:21:55Z,121,LSHE,LSHE,3.9000000000000004,0.35355339059327406,1.6843850446428572,19.206054383116882,20.4
2018-10-12T17:29:03Z,122,LSHE,LSHE,3.785,0.4737615433949868,1.689828125,18.700790178571427,20.1
2018-10-12T17:25:36Z,123,LSHE,LSHE,3.96,0.25455844122715704,1.69,18.822222677322678,20.3
2018-10-12T16:12:24Z,77,LSLE,LSLE,2.58,0.5091168824543141,1.690385044642857,18.50614366883117,20.1
2018-10-12T16:33:45Z,78,LSLE,LSLE,4.54,0.05656854249492385,1.6893705357142856,19.630769480519483,20.6
2018-10-12T16:05:17Z,79,LSLE,LSLE,3.46,0.19798989873223347,1.6892421875,18.30846266233766,19.9
2018-10-12T16:22:35Z,80,LSLE,LSLE,4.605,0.7707463914933373,1.6911428571428573,18.859290888798704,20
2018-10-12T17:14:37Z,117,LSME,LSME,3.0300000000000002,0.1414213562373093,1.690271205357143,8.422393770292208,20.2
2018-10-12T17:04:23Z,118,LSME,LSME,2,0.6505382386916236,1.6926573660714286,18.782377637987015,20.2
2018-10-12T17:07:46Z,119,LSME,LSME,3.675,0.8555992052357229,1.6900424107142857,18.770232548701298,20.2
2018-10-12T17:11:14Z,120,LSME,LSME,5.015000000000001,0.6576093065034896,1.6899140625000002,19.132356128246755,20.1
2018-10-12T13:54:13Z,113,MSHE,MSHE,4.37,0.5656854249492376,1.6769285714285713,18.92966010551948,20.6
2018-10-12T13:57:49Z,114,MSHE,MSHE,3.4,0,1.6870714285714286,18.616896306818184,20.5
2018-10-12T13:50:35Z,115,MSHE,MSHE,3.785,0.51618795026618,1.6883426339285714,18.19134872159091,20.5
2018-10-12T13:46:43Z,116,MSHE,MSHE,2.595,0.14849242404917495,1.688271205357143,19.00208695211039,20.6
2018-10-12T15:07:48Z,73,MSLE,MSLE,5.055,0.12020815280171303,1.6925145089285714,19.44262297077922,20.7
2018-10-12T14:25:48Z,74,MSLE,MSLE,4.5600000000000005,0.3818376618407357,1.689,19.167816558441558,20.7
2018-10-12T14:55:54Z,75,MSLE,MSLE,4.09,0.5939696961966998,1.6899285714285712,18.853278814935067,20.9
2018-10-12T14:15:00Z,76,MSLE,MSLE,10.14,0.537401153701776,1.6888995535714284,18.65216913555195,20.9
2018-10-12T13:42:33Z,109,MSME,MSME,3.595,0.5020458146424487,1.6890714285714288,18.862454545454547,20.7
2018-10-12T13:30:55Z,110,MSME,MSME,5.005,0.8697413408594538,1.6915145089285715,18.294634435876624,20.7
2018-10-12T13:34:28Z,111,MSME,MSME,4.755,0.8697413408594538,1.6900714285714287,18.728309050324675,20.7
2018-10-12T13:39:05Z,112,MSME,MSME,5.359999999999999,0.6363961030678924,1.6890714285714288,17.783556006493505,20.6
2018-10-12T16:08:48Z,9,HSLE,LSLE,3.69,0.268700576850888,1.689556919642857,18.61892217938312,20.3
2018-10-12T16:44:07Z,10,HSLE,LSLE,2.43,0.3252691193458118,1.693556919642857,19.166056310876623,20.3
2018-10-12T16:15:52Z,11,HSLE,LSLE,5.355,0.48790367901871806,1.6881852678571427,19.129548193993507,20.3
2018-10-12T16:37:15Z,12,HSLE,LSLE,2.7800000000000002,1.456639969244288,1.6918995535714285,19.19829251217532,20.1
2018-10-12T14:07:53Z,5,HSLE,MSLE,10,3.252691193458119,1.6895145089285712,17.986900771103898,21.1
2018-10-12T14:03:49Z,6,HSLE,MSLE,8.365,0.7707463914933367,1.6875186813186813,19.47459250749251,21.1
2018-10-12T14:36:54Z,7,HSLE,MSLE,3.375,0.5727564927611032,1.665443080357143,18.743785917207795,20.7
2018-10-12T14:59:30Z,8,HSLE,MSLE,5.125,0.9404520189781083,1.689142857142857,17.84991294642857,20.5
2018-10-12T16:01:45Z,25,LSLE,LSLE,2.955,0.10606601717798206,1.6884854910714286,19.129748681006493,20.3
2018-10-12T16:40:46Z,26,LSLE,LSLE,4.435,2.2839549032325484,1.694,18.87773214285714,20.3
2018-10-12T16:57:42Z,27,LSLE,LSLE,0.845,0.24447222064411872,1.6892109375,21.300488382711038,20.7
2018-10-12T16:26:00Z,28,LSLE,LSLE,3.335,0.9828784258493011,1.6905569196428571,19.300599431818185,20.1
2018-10-12T15:03:19Z,33,LSLE,MSLE,3.105,0.12020815280171303,1.6843571428571429,19.517271915584416,21.3
2018-10-12T14:52:12Z,34,LSLE,MSLE,3.1399999999999997,0.6081118318204308,1.6887857142857143,18.118885551948054,20.9
2018-10-12T14:33:24Z,35,LSLE,MSLE,2.0949999999999998,0.21920310216782976,1.6884854910714286,19.488324675324677,20.7
2018-10-12T14:11:28Z,36,LSLE,MSLE,10.21,2.9698484809835004,1.6874854910714285,18.354412439123376,20.7
2018-10-12T16:29:34Z,21,MSLE,LSLE,1.3399999999999999,0.14142135623730948,1.6914140625,19.376387581168828,20.1
2018-10-12T16:47:39Z,22,MSLE,LSLE,2.945,0.12020815280171303,1.6940714285714287,7.502387784090908,19.9
2018-10-12T16:19:18Z,23,MSLE,LSLE,4.115,0.0919238815542511,1.6925145089285714,18.332961546266233,20
2018-10-12T16:51:45Z,24,MSLE,LSLE,6.825,0.12020815280171303,1.6944285714285714,6.383385450487014,20.1
2018-10-12T14:40:28Z,13,MSLE,MSLE,6.4,0.2545584412271574,1.6885,18.923492491883117,21
2018-10-12T14:29:33Z,14,MSLE,MSLE,6.449999999999999,0.3818376618407357,1.6894140625,19.04063372564935,20.5
2018-10-12T14:45:23Z,15,MSLE,MSLE,5.885,0.7848885271170679,1.6910263736263738,18.1253001998002,20.9
2018-10-12T14:20:42Z,16,MSLE,MSLE,1.7425,0.77068692303252,1.6878995535714285,18.205548041801947,20.9
2018-10-15T17:38:35Z,85,HSHE,HSHE,5.98,1.3717871555019026,1.6915714285714287,17.210623376623374,16.9
2018-10-15T17:23:48Z,86,HSHE,HSHE,3.56,0.4525483399593902,1.6889983552631578,15.036287828947367,16.6
2018-10-15T17:49:13Z,87,HSHE,HSHE,4.07,0.5656854249492379,1.6908571428571428,17.286641233766233,16.9
2018-10-15T16:56:29Z,88,HSHE,HSHE,4.035,0.40305086527633227,1.678642857142857,17.266091708291707,16.6
2018-10-15T18:00:12Z,105,HSHE,HSHE,4.605,0.8414570696119918,1.6878560267857143,17.209234577922075,16.7
2018-10-15T18:06:49Z,106,HSHE,HSHE,2.895,0.5303300858899106,1.6915859375,17.009400162337663,16.7
2018-10-15T17:56:33Z,107,HSHE,HSHE,5.18,1.6122034611053286,1.690271205357143,17.278021915584414,17.2
2018-10-15T18:03:29Z,108,HSHE,HSHE,3.1950000000000003,0.5161879502661797,1.6911428571428573,17.168675324675327,16.7
2018-10-15T16:59:58Z,57,HSHE,HSHE,3.105,0.38890872965260104,1.6882166940789474,17.185629934210525,16.5
2018-10-15T17:35:03Z,58,HSHE,HSHE,2.71,0.4949747468305834,1.6912142857142856,7.610630275974026,16.8
2018-10-15T17:45:50Z,59,HSHE,HSHE,3.125,0.9545941546018389,1.6859140625,17.368356331168833,16.9
2018-10-15T17:42:01Z,60,HSHE,HSHE,2.67,0.1131370849898477,1.692,17.045812094155842,16.6
2018-10-15T17:52:39Z,41,HSLE,HSHE,3.7399999999999998,1.3293607486307093,1.6894564732142858,17.230905438311687,16.7
2018-10-15T17:20:20Z,42,HSLE,HSHE,1.82,0.05656854249492385,1.679357142857143,17.214812387612387,16.6
2018-10-15T17:31:45Z,43,HSLE,HSHE,5.57,0.9050966799187811,1.6505703125000002,17.17919358766234,16.6
2018-10-15T17:05:44Z,44,HSLE,HSHE,5.96,0.8343860018001259,1.6916283482142858,17.43965746753247,16.7
2018-10-15T17:16:45Z,53,HSME,HSHE,3.0250000000000004,0.4596194077712558,1.682099330357143,16.777157873376623,16.5
2018-10-15T17:12:49Z,54,HSME,HSHE,2.59,0.5798275605729688,1.682785714285714,16.78272159090909,16.4
2018-10-15T17:27:11Z,55,HSME,HSHE,3.295,0.6434671708797584,0.544771205357143,17.302688210227274,16.6
2018-10-15T17:09:14Z,56,HSME,HSHE,1.58,0.19798989873223333,1.6929276315789474,16.766284539473684,16.3
2018-11-01T15:21:12Z,69,HSLE,HSLE,1.855,0.6717514421272203,1.689,13.360761262175325,13.1
2018-11-01T15:06:57Z,70,HSLE,HSLE,2.585,0.26162950903902266,1.689,13.414377637987013,13.2
2018-11-01T15:28:21Z,71,HSLE,HSLE,1.5950000000000002,0.38890872965260115,1.6884140625000001,13.088484172077923,12.6
2018-11-01T15:35:45Z,72,HSLE,HSLE,3.015,0.5303300858899106,1.6685714285714286,13.214367390422078,13
2018-11-01T17:59:40Z,81,HSME,HSME,2.915,0.5161879502661797,1.6915569196428573,14.71920028409091,12.9
2018-11-01T17:40:46Z,82,HSME,HSME,3.52,0.3818376618407357,1.6930714285714288,14.702276887175325,13.2
2018-11-01T17:52:33Z,83,HSME,HSME,2.61,0.4949747468305834,1.6920714285714284,14.602272828733767,12.9
2018-11-01T18:29:04Z,84,HSME,HSME,2.8200000000000003,0.3676955262170047,1.6914854910714285,14.355645799512986,13.1
2018-11-01T14:55:58Z,61,HSHE,HSLE,2.67,0.3676955262170047,1.6879709821428572,13.258132102272727,13.1
2018-11-01T15:17:42Z,62,HSHE,HSLE,0.9249999999999999,0.3040559159102154,1.689,13.430349431818183,13
2018-11-01T17:33:22Z,63,HSHE,HSLE,1.635,0.3323401871576775,1.6912712053571428,13.861525974025973,13.1
2018-11-01T15:42:53Z,64,HSHE,HSLE,1.13,0.07071067811865465,1.689,13.782813733552631,13.3
2018-11-01T18:18:08Z,65,HSHE,HSME,2.4699999999999998,0.7495331880577404,1.6915135690789473,14.573981907894737,13.3
2018-11-01T17:45:10Z,66,HSHE,HSME,2.01,0.11313708498984755,1.6920714285714284,14.75284659090909,13.7
2018-11-01T18:13:57Z,67,HSHE,HSME,2.445,0.5303300858899106,1.692,15.063835531655844,13.2
2018-11-01T18:32:42Z,68,HSHE,HSME,3.26,0.7778174593052023,1.6914854910714285,14.940488027597404,13.2
2018-11-01T17:37:20Z,37,HSLE,HSME,4.79,1.1030865786510144,1.6914140625,15.146911595394737,13.2
2018-11-01T17:56:11Z,38,HSLE,HSME,3.3,0,1.6914854910714285,14.801553774350648,12.9
2018-11-01T18:07:07Z,39,HSLE,HSME,3.0749999999999997,2.043538597629122,1.6904854910714286,15.420156655844156,13.2
2018-11-01T18:25:31Z,40,HSLE,HSME,2.95,1.1737972567696686,1.6914854910714285,14.721584415584417,13.2
2018-11-01T15:10:28Z,49,HSME,HSLE,1.435,0.4596194077712558,1.6878995535714285,13.939161830357143,13.5
2018-11-01T15:58:38Z,50,HSME,HSLE,0.96,0.3818376618407357,1.6884140625000001,13.581344358766234,13.3
2018-11-01T14:52:14Z,51,HSME,HSLE,1.03,0,1.689,14.30598143262987,14.5
2018-11-01T15:54:11Z,52,HSME,HSLE,0.935,0.19091883092036785,1.6883426339285714,13.12571185064935,12.9
2018-11-01T18:21:48Z,45,HSME,HSME,3.075,0.7424621202458751,1.691,15.135921672077922,13.3
2018-11-01T18:10:36Z,46,HSME,HSME,2.635,0.2333452377915604,1.692,14.996693587662337,13.1
2018-11-01T18:03:30Z,47,HSME,HSME,2.4450000000000003,0.8414570696119915,1.692,14.218855215097403,13.1
2018-11-01T17:48:43Z,48,HSME,HSME,1.24,0.2262741699796951,1.692,14.962135349025974,13
2018-11-01T15:24:48Z,1,HSLE,HSLE,2.085,0.8980256121069156,1.689,13.576468648538961,13.5
2018-11-01T17:25:12Z,2,HSLE,HSLE,3.08,0.5656854249492379,1.6929276315789474,14.287806743421053,13.6
2018-11-01T15:03:10Z,3,HSLE,HSLE,4.285,0.5303300858899106,1.6869728618421052,13.438108141447369,13.1
2018-11-01T15:46:27Z,4,HSLE,HSLE,4.195,0.44547727214752486,1.6874564732142856,13.763088474025974,13.3
2018-11-01T15:50:14Z,29,LSLE,HSLE,1.065,0.20506096654409872,1.6890714285714288,13.424904220779222,12.8
2018-11-01T17:20:46Z,30,LSLE,HSLE,2.955,0.44547727214752486,1.6940723684210526,13.942010279605263,13
2018-11-01T14:59:38Z,31,LSLE,HSLE,2.58,0.12727922061357835,1.6884140625000001,13.586728896103896,13
2018-11-01T17:29:04Z,32,LSLE,HSLE,2.03,0.08485281374238562,1.693,14.058371550324676,13.1
2018-11-01T15:32:03Z,17,MSLE,HSLE,1.97,0.16970562748477125,1.6884140625000001,13.17474705762987,12.9
2018-11-01T15:13:54Z,18,MSLE,HSLE,1.8199999999999998,0.12727922061357852,1.689,13.31474117288961,13.1
2018-11-01T15:39:22Z,19,MSLE,HSLE,1.995,0.28991378028648457,1.687480263157895,13.13255427631579,13
2018-11-01T17:15:54Z,20,MSLE,HSLE,2.71,0.05656854249492385,1.6951573660714288,15.687739549512987,13.1
2018-11-02T18:53:19Z,77,LSLE,LSLE,2.92,0.3535533905932738,1.6949285714285716,16.959138798701296,15.1
2018-11-02T19:18:36Z,78,LSLE,LSLE,4.96,0.0707106781186545,1.6939285714285712,17.430252232142855,15.7
2018-11-02T18:39:07Z,79,LSLE,LSLE,3.965,0.4737615433949868,1.695,17.26492157842158,15.5
2018-11-02T19:03:59Z,80,LSLE,LSLE,3.79,0.15556349186104027,1.694077922077922,16.88396875,15.1
2018-11-02T18:49:47Z,97,LSLE,LSLE,3.5549999999999997,0.3323401871576775,1.6930714285714288,16.72275081168831,15.4
2018-11-02T19:14:56Z,99,LSLE,LSLE,4.4350000000000005,0.0919238815542511,1.6935145089285712,17.49612297077922,15.6
2018-11-02T19:25:48Z,100,LSLE,LSLE,2.62,0.19798989873223316,1.6939285714285712,17.252341213474025,15.5
2018-11-02T15:29:55Z,113,MSHE,MSHE,2.665,0.6717514421272203,1.6944140625,16.557752333603897,15.1
2018-11-02T15:26:36Z,114,MSHE,MSHE,2.6900000000000004,0.3676955262170047,1.6944140625,16.51049671052632,15.1
2018-11-02T15:22:43Z,115,MSHE,MSHE,3.045,0.8838834764831844,1.6944140625,17.014203733766234,15.5
2018-11-02T15:18:59Z,116,MSHE,MSHE,2.17,0.3676955262170049,1.6945859374999999,16.47001623376623,15
2018-11-02T16:34:29Z,73,MSLE,MSLE,3.96,0.08485281374238547,1.694,16.8047637987013,15.5
2018-11-02T16:13:01Z,74,MSLE,MSLE,3.255,0.8697413408594534,1.6934854910714288,16.992525162337664,15.7
2018-11-02T16:51:23Z,75,MSLE,MSLE,5.83,1.682914139223983,1.694,17.57300892857143,16.3
2018-11-02T16:01:47Z,76,MSLE,MSLE,4.22,0.33941125496954283,1.6949285714285716,17.712932122564936,16
2018-11-02T15:54:38Z,93,MSLE,MSLE,5.130000000000001,1.0889444430272832,1.6945145089285714,17.51158116883117,16.2
2018-11-02T16:16:27Z,94,MSLE,MSLE,5.41,1.0182337649086282,1.6911428571428573,17.260678165584416,16
2018-11-02T16:58:49Z,95,MSLE,MSLE,5.425000000000001,0.8555992052357224,1.6934776785714285,17.661232142857145,16
2018-11-02T16:41:46Z,96,MSLE,MSLE,5.29,0.537401153701776,1.6939285714285712,17.660397727272727,16.2
2018-11-02T15:41:07Z,109,MSME,MSME,2.7800000000000002,0.1131370849898474,1.6939285714285712,16.808835227272727,15.5
2018-11-02T15:45:09Z,110,MSME,MSME,3.2649999999999997,0.10606601717798206,1.6939285714285712,16.594039366883116,15.2
2018-11-02T15:34:05Z,111,MSME,MSME,4.35,1.2869343417595163,1.694,16.70842491883117,15.2
2018-11-02T15:37:40Z,112,MSME,MSME,3.4450000000000003,0.38890872965260137,1.694,17.11258400974026,15.5
2018-11-02T18:46:22Z,9,HSLE,LSLE,3.0300000000000002,0.5798275605729688,1.694,17.00935430194805,15.2
2018-11-02T19:36:24Z,10,HSLE,LSLE,2.47,0.028284271247461926,1.6930714285714288,17.494338474025973,15.5
2018-11-02T18:57:21Z,11,HSLE,LSLE,6.5649999999999995,2.0576807332528526,1.6948571428571428,16.57624025974026,15
2018-11-02T19:22:05Z,12,HSLE,LSLE,1.77,0.014142135623730963,1.6934140625,17.576029220779223,15.8
2018-11-02T15:58:11Z,5,HSLE,MSLE,7.255,0.6010407640085651,1.6940714285714287,17.55956737012987,15.9
2018-11-02T15:50:43Z,6,HSLE,MSLE,7.37,1.5839191898578666,1.6923426339285714,19.086864752435062,19.1
2018-11-02T16:30:51Z,7,HSLE,MSLE,3.175,0.7990306627407989,1.6934854910714288,17.071513798701297,15.8
2018-11-02T16:55:23Z,8,HSLE,MSLE,5.85,1.4849242404917502,1.694,17.514836241883117,16.4
2018-11-02T18:35:41Z,25,LSLE,LSLE,2.63,0.4384062043356595,1.6959285714285715,16.624559540459543,15.1
2018-11-02T19:31:12Z,26,LSLE,LSLE,7.4075,5.518250779610026,1.69370703125,17.370445566152597,15.45
2018-11-02T19:07:22Z,28,LSLE,LSLE,2.0549999999999997,0.6010407640085654,1.694,16.531688717532468,14.9
2018-11-02T17:02:29Z,33,LSLE,MSLE,3.185,0.685893577750951,1.6939285714285712,18.437200892857142,16.9
2018-11-02T16:46:34Z,34,LSLE,MSLE,2.0525,0.7899947257207903,1.6942506610576924,17.726968291083917,16.1
2018-11-02T16:23:42Z,35,LSLE,MSLE,3.385,0.6151828996322961,1.694,17.55210633116883,16.2
2018-11-02T16:05:35Z,36,LSLE,MSLE,10.809999999999999,0.19798989873223286,1.6926283482142859,17.57369338474026,16
2018-11-02T19:11:01Z,21,MSLE,LSLE,1.27,0.25455844122715704,1.6939285714285712,17.236073051948054,15.1
2018-11-02T19:40:02Z,22,MSLE,LSLE,2.825,0.6010407640085654,1.6925859375,17.01981939935065,15.4
2018-11-02T19:00:40Z,23,MSLE,LSLE,3.875,0.27577164466275367,1.6944140625,16.88190706168831,15
2018-11-02T18:42:36Z,24,MSLE,LSLE,4.475,1.025304832720494,1.695,16.44611617288961,15.1
2018-11-02T16:27:07Z,13,MSLE,MSLE,4.05,0.5656854249492381,1.694,17.91300974025974,16.4
2018-11-02T16:20:02Z,14,MSLE,MSLE,4.615,0.5868986283848344,1.6933426339285713,17.64536150568182,16
2018-11-02T16:38:13Z,15,MSLE,MSLE,6.025,2.0011121907579295,1.6934854910714288,18.058196022727273,16.4
2018-11-02T16:09:25Z,16,MSLE,MSLE,2.19,0.9050966799187808,1.6939285714285712,17.622449675324674,15.7
2018-11-20T18:08:12Z,85,HSHE,HSHE,2.135,0.2474873734152917,-0.07675669642857143,9.727702820616884,9.6
2018-11-20T17:38:56Z,86,HSHE,HSHE,1.23,0.6222539674441617,-0.0744391447368421,9.883003289473685,9.4
2018-11-20T18:22:17Z,87,HSHE,HSHE,1.5,0.4949747468305834,-0.08607236842105262,10.246488898026316,10.2
2018-11-20T17:30:25Z,88,HSHE,HSHE,1.1400000000000001,0.11313708498984755,-0.07104241071428571,9.304490462662338,9.2
2018-11-20T17:57:10Z,105,HSHE,HSHE,1.375,0.5868986283848344,-0.07580304276315789,9.662782894736843,9.4
2018-11-20T17:14:20Z,106,HSHE,HSHE,1.33,0.3252691193458118,-0.0705859375,9.334805803571427,8.9
2018-11-20T18:18:45Z,107,HSHE,HSHE,1.255,0.31819805153394637,-0.08708593749999999,10.278406554383118,10
2018-11-20T17:46:31Z,108,HSHE,HSHE,1.195,0.4596194077712559,-0.07364285714285715,9.521308745941559,9.4
2018-11-20T17:34:50Z,57,HSHE,HSHE,1.1,0.5515432893255071,-0.07165736607142856,8.794378551136363,8.4
2018-11-20T18:04:32Z,58,HSHE,HSHE,1.705,0.3040559159102154,-0.07448549107142857,9.459016233766235,9.2
2018-11-20T18:15:11Z,59,HSHE,HSHE,0.96,0.24041630560342606,-0.08075669642857143,9.985243709415585,9.6
2018-11-20T18:11:33Z,60,HSHE,HSHE,1.945,0.9545941546018393,-0.07892763157894736,9.726623355263158,9.5
2018-11-20T18:25:49Z,41,HSLE,HSHE,0.855,0.3889087296526011,-0.0855407072368421,10.100026726973685,9.7
2018-11-20T17:53:37Z,42,HSLE,HSHE,0.7250000000000001,0.24748737341529162,-0.07785714285714285,10.02972554788961,9.8
2018-11-20T18:00:51Z,43,HSLE,HSHE,1.2,0.33941125496954283,-0.07448549107142857,9.516633319805194,9
2018-11-20T17:19:25Z,44,HSLE,HSHE,1.9100000000000001,0.5939696961967,-0.07,9.199720805921054,8.9
2018-11-20T17:50:13Z,53,HSME,HSHE,0.93,0.26870057685088816,-0.07661383928571427,10.187966517857141,9.7
2018-11-20T17:26:45Z,54,HSME,HSHE,1.46,0.7778174593052021,-0.07168526785714285,9.549142958603897,9.3
2018-11-20T17:42:41Z,55,HSME,HSHE,0.8999999999999999,0.3818376618407356,-0.077,9.9611778612013,9.6
2018-11-20T17:22:59Z,56,HSME,HSHE,1.4300000000000002,0.2545584412271572,-0.0695859375,9.197446428571428,8.9
2018-11-21T18:30:03Z,121,LSHE,LSHE,1.495,0.4879036790187179,-0.08457254464285714,8.678629667207794,9.1
2018-11-21T18:36:54Z,122,LSHE,LSHE,1.695,0.8980256121069153,-0.08053371710526316,8.7527421875,8.9
2018-11-21T18:40:22Z,123,LSHE,LSHE,1.9449999999999998,0.5586143571373724,-0.0793889802631579,8.696972861842106,8.8
2018-11-21T18:33:30Z,124,LSHE,LSHE,1.545,0.7424621202458748,-0.08497209821428571,8.927302962662338,9.2
2018-11-21T18:06:24Z,77,LSLE,LSLE,1.26,0.07071067811865482,-0.09072879464285714,9.082889103084415,9.5
2018-11-21T18:02:40Z,78,LSLE,LSLE,1.765,0.5161879502661797,-0.09815172697368421,10.166635279605263,10.4
2018-11-21T17:58:48Z,79,LSLE,LSLE,1.73,0.9050966799187808,-0.0950859375,9.306294034090909,9.4
2018-11-21T18:09:45Z,80,LSLE,LSLE,1.4649999999999999,0.47376154339498694,-0.09578083881578947,9.558896381578947,9.5
2018-11-21T18:22:44Z,117,LSME,LSME,1.34,0.7071067811865476,-0.08399999999999999,9.000477982954546,9.4
2018-11-21T18:15:11Z,118,LSME,LSME,0.96,0.49497474683058335,-0.07929152960526316,8.783276315789475,9
2018-11-21T18:19:10Z,119,LSME,LSME,1.215,0.4737615433949869,-0.07858482142857143,9.300236099837662,9.1
2018-11-21T18:26:16Z,120,LSME,LSME,1.8800000000000001,0.7495331880577404,-0.08585602678571429,9.199067167207792,9.2
2018-11-21T16:26:00Z,113,MSHE,MSHE,1.37,0.4525483399593903,-0.023857142857142858,8.613427372627372,9.4
2018-11-21T16:22:37Z,114,MSHE,MSHE,1.18,0.5091168824543143,-0.019584821428571427,8.641802759740258,9.4
2018-11-21T16:18:56Z,115,MSHE,MSHE,1.84,1.244507934888324,-0.01492857142857143,8.369404017857143,9.2
2018-11-21T16:15:14Z,116,MSHE,MSHE,1.08,0.3676955262170048,-0.0115,8.150467347756411,9.1
2018-11-21T17:32:08Z,73,MSLE,MSLE,1.46,0.24041630560342606,-0.09193547077922078,9.913134943181817,10.7
2018-11-21T17:13:51Z,74,MSLE,MSLE,1.58,0.11313708498984755,-0.09179910714285713,10.542930296266235,11.3
2018-11-21T17:36:22Z,75,MSLE,MSLE,2.435,0.5303300858899106,-0.08982700892857143,10.015248275162339,10.8
2018-11-21T17:06:35Z,76,MSLE,MSLE,3.9350000000000005,0.770746391493337,-0.08337165178571429,10.527308238636364,11.2
2018-11-21T16:50:58Z,93,MSLE,MSLE,1.7650000000000001,0.21920310216782962,-0.08204575892857142,9.693462357954544,11
2018-11-21T17:21:20Z,94,MSLE,MSLE,1.17,0.12727922061357852,-0.1970385551948052,10.318809151785715,10.9
2018-11-21T16:37:04Z,109,MSME,MSME,1.2349999999999999,0.41719300090006306,-0.03375669642857143,8.810662540584417,9.6
2018-11-21T16:33:27Z,110,MSME,MSME,1.195,0.10606601717798207,-0.02424107142857143,8.860508319805195,9.6
2018-11-21T16:29:45Z,111,MSME,MSME,2.125,0.16263455967290624,-0.020113839285714287,7.811437094155844,9.5
2018-11-21T16:40:24Z,112,MSME,MSME,1.805,0.5161879502661797,-0.034421875000000005,8.713162743506494,9.8
2018-11-21T16:54:30Z,5,HSLE,MSLE,2.105,0.007071067811865324,-0.06768638392857143,9.617324979707792,11.5
2018-11-21T16:47:22Z,6,HSLE,MSLE,2.6849999999999996,0.19091883092036785,-0.10910044642857143,11.48859567775974,11.8
2018-11-21T17:28:27Z,35,LSLE,MSLE,2.0300000000000002,1.3576450198781713,-0.10347861842105263,11.495059621710528,11.3
2018-11-21T17:03:16Z,36,LSLE,MSLE,1.73,0.3818376618407357,-0.07453659539473684,10.332640625,11.3
2018-11-21T17:24:55Z,14,MSLE,MSLE,4.395,0.7566042558696058,-0.10137357954545453,10.881391132305195,12.1
2018-11-21T17:10:12Z,16,MSLE,MSLE,2.585,0.38890872965260104,-0.07794308035714285,9.430184253246754,10.7
2018-12-07T18:18:42Z,70,HSLE,HSLE,1.39,0.7495331880577404,0.5155135690789474,6.5,7.8
2018-12-07T18:50:45Z,71,HSLE,HSLE,1.2650000000000001,0.445477272147525,0.54,4,4.9
2018-12-07T18:36:36Z,89,HSLE,HSLE,0.5449999999999999,0.27577164466275356,0.547,6,7.3
2018-12-07T20:40:43Z,92,HSLE,HSLE,2.025,1.2515790027001894,0.5315145089285715,5.6,7
2018-12-07T18:09:15Z,61,HSHE,HSLE,3.915,0.06363961030678918,0.473,6,7.6
2018-12-07T18:41:47Z,62,HSHE,HSLE,0.6,0.3535533905932738,0.531,5.1,6.8
2018-12-07T20:50:21Z,63,HSHE,HSLE,0.7999999999999999,0.4666904755831213,0.5015000000000001,5.6,6.7
2018-12-07T18:29:12Z,49,HSME,HSLE,1.085,0.5020458146424487,0.5377857142857143,7.9,9
2018-12-07T18:03:45Z,51,HSME,HSLE,0.7150000000000001,0.23334523779156066,0.509,9,10.7
2018-12-07T18:46:41Z,1,HSLE,HSLE,3.11,0.3818376618407357,0.5372693256578948,6.6,7.9
2018-12-07T20:59:59Z,2,HSLE,HSLE,0.71,0.3959797974644666,0.531,5.4,6.9
2018-12-07T18:24:11Z,3,HSLE,HSLE,3.885,1.4778531726798843,0.458,5.9,7.6
2018-12-07T20:54:55Z,30,LSLE,HSLE,1.02,0.24041630560342614,0.49865830592105265,5.1,6.5
2018-12-07T18:14:06Z,31,LSLE,HSLE,2.24,0.6788225099390858,0.43558593749999996,5,6.5
2018-12-07T20:36:27Z,17,MSLE,HSLE,0.46499999999999997,0.03535533905932737,0.5129285714285714,5.3,6.8
2018-12-07T20:45:16Z,20,MSLE,HSLE,1.33,0.4808326112068523,0.4383416940789474,6.3,7.4
2018-12-19T21:49:44Z,85,HSHE,HSHE,1.465,0.5444722215136416,0.4402431006493506,5.8,6.3
2018-12-19T21:19:39Z,86,HSHE,HSHE,0.76,0.4808326112068524,0.44825974025974025,5,5.6
2018-12-19T21:32:26Z,87,HSHE,HSHE,1.46,1.2303657992645929,0.460012987012987,5.6,6.1
2018-12-19T22:11:11Z,88,HSHE,HSHE,1.02,0.6788225099390857,0.4382654220779221,4.9,5.5
2018-12-19T21:56:57Z,105,HSHE,HSHE,1.36,0.6929646455628167,0.48250000000000004,5.8,5.8
2018-12-19T21:01:20Z,106,HSHE,HSHE,1.245,0.6434671708797581,0.45441406250000005,5.2,5.6
