Plot Title: LSLE,,,,,,,,,,,,
#,"Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","High Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","Temp, °C (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)",Coupler Detached (LGR S/N: 20370964),Coupler Attached (LGR S/N: 20370964),Stopped (LGR S/N: 20370964),End Of File (LGR S/N: 20370964),Coupler Detached (LGR S/N: 20370964),Coupler Attached (LGR S/N: 20370964),Stopped (LGR S/N: 20370964),End Of File (LGR S/N: 20370964)
397,7/17/18 16:55,2486.9,2507.5,20.75,,,,,,,,
398,7/17/18 17:25,2489.2,2508.6,20.78,,,,,,,,
399,7/17/18 17:55,2491.9,2512.2,20.82,,,,,,,,
400,7/17/18 18:25,2494.1,2514,20.84,,,,,,,,
401,7/17/18 18:55,2495.8,2515.2,20.86,,,,,,,,
402,7/17/18 19:25,2495.8,2515.2,20.88,,,,,,,,
403,7/17/18 19:55,2496.9,2515.2,20.88,,,,,,,,
404,7/17/18 20:25,2495.2,2516.3,20.88,,,,,,,,
405,7/17/18 20:55,2495.8,2515.8,20.89,,,,,,,,
406,7/17/18 21:25,2495.8,2515.8,20.89,,,,,,,,
407,7/17/18 21:55,2495.8,2516.9,20.89,,,,,,,,
408,7/17/18 22:25,2496.9,2516.9,20.9,,,,,,,,
409,7/17/18 22:55,2498,2517.5,20.9,,,,,,,,
410,7/17/18 23:25,2498,2518.1,20.91,,,,,,,,
411,7/17/18 23:55,2498,2519.3,20.91,,,,,,,,
412,7/18/18 0:25,2498,2518.7,20.91,,,,,,,,
413,7/18/18 0:55,2498,2518.7,20.91,,,,,,,,
414,7/18/18 1:25,2498,2518.7,20.92,,,,,,,,
415,7/18/18 1:55,2498,2518.1,20.92,,,,,,,,
416,7/18/18 2:25,2499.1,2518.1,20.92,,,,,,,,
417,7/18/18 2:55,2498,2518.7,20.93,,,,,,,,
418,7/18/18 3:25,2499.1,2518.7,20.93,,,,,,,,
419,7/18/18 3:55,2498.6,2518.1,20.93,,,,,,,,
420,7/18/18 4:25,2498,2518.1,20.93,,,,,,,,
421,7/18/18 4:55,2498,2518.1,20.93,,,,,,,,
422,7/18/18 5:25,2498,2518.1,20.93,,,,,,,,
423,7/18/18 5:55,2498,2518.1,20.94,,,,,,,,
424,7/18/18 6:25,2496.9,2518.1,20.93,,,,,,,,
425,7/18/18 6:55,2497.5,2517.5,20.93,,,,,,,,
426,7/18/18 7:25,2496.9,2517.5,20.94,,,,,,,,
427,7/18/18 7:55,2496.9,2517.5,20.94,,,,,,,,
428,7/18/18 8:25,2496.9,2516.9,20.93,,,,,,,,
429,7/18/18 8:55,2495.8,2516.3,20.94,,,,,,,,
430,7/18/18 9:25,2495.8,2516.3,20.94,,,,,,,,
431,7/18/18 9:55,2495.8,2515.8,20.94,,,,,,,,
432,7/18/18 10:25,2495.8,2515.8,20.94,,,,,,,,
433,7/18/18 10:55,2494.7,2515.2,20.94,,,,,,,,
434,7/18/18 11:25,2494.7,2515.2,20.94,,,,,,,,
435,7/18/18 11:55,2494.7,2514.6,20.93,,,,,,,,
436,7/18/18 12:25,2494.1,2514,20.93,,,,,,,,
437,7/18/18 12:55,2493.6,2514,20.94,,,,,,,,
438,7/18/18 13:25,2493.6,2512.2,20.93,,,,,,,,
439,7/18/18 13:55,2493,2512.2,20.93,,,,,,,,
440,7/18/18 14:25,2492.5,2512.2,20.93,,,,,,,,
441,7/18/18 14:55,2492.5,2512.2,20.93,,,,,,,,
442,7/18/18 15:25,2492.5,2511.6,20.94,,,,,,,,
443,7/18/18 15:55,2491.4,2511,20.93,,,,,,,,
444,7/18/18 16:25,2491.4,2510.4,20.93,,,,,,,,
445,7/18/18 16:55,2490.3,2510.4,20.92,,,,,,,,
446,7/18/18 17:25,2490.3,2509.8,20.92,,,,,,,,
447,7/18/18 17:55,2489.7,2509.8,20.92,,,,,,,,
448,7/18/18 18:25,2489.7,2509.8,20.92,,,,,,,,
449,7/18/18 18:55,2489.7,2509.2,20.92,,,,,,,,
450,7/18/18 19:25,2488.6,2509.2,20.91,,,,,,,,
451,7/18/18 19:55,2488.6,2509.2,20.91,,,,,,,,
452,7/18/18 20:25,2488.6,2508.6,20.91,,,,,,,,
453,7/18/18 20:55,2488.6,2508.6,20.91,,,,,,,,
454,7/18/18 21:25,2488.6,2507.5,20.91,,,,,,,,
455,7/18/18 21:55,2488.1,2507.5,20.91,,,,,,,,
456,7/18/18 22:25,2488.1,2506.9,20.91,,,,,,,,
457,7/18/18 22:55,2488.1,2506.9,20.91,,,,,,,,
458,7/18/18 23:25,2486.4,2506.9,20.9,,,,,,,,
459,7/18/18 23:55,2486.4,2506.3,20.91,,,,,,,,
460,7/19/18 0:25,2486.9,2506.3,20.9,,,,,,,,
461,7/19/18 0:55,2486.4,2506.3,20.9,,,,,,,,
462,7/19/18 1:25,2486.4,2506.3,20.9,,,,,,,,
463,7/19/18 1:55,2486.4,2506.3,20.9,,,,,,,,
464,7/19/18 2:25,2486.4,2506.9,20.9,,,,,,,,
465,7/19/18 2:55,2486.9,2506.3,20.89,,,,,,,,
466,7/19/18 3:25,2486.9,2506.9,20.89,,,,,,,,
467,7/19/18 3:55,2486.9,2506.3,20.9,,,,,,,,
468,7/19/18 4:25,2485.3,2506.3,20.89,,,,,,,,
469,7/19/18 4:55,2486.4,2505.7,20.89,,,,,,,,
470,7/19/18 5:25,2485.8,2506.9,20.89,,,,,,,,
471,7/19/18 5:55,2485.3,2506.3,20.89,,,,,,,,
472,7/19/18 6:25,2486.9,2506.3,20.88,,,,,,,,
473,7/19/18 6:55,2486.9,2506.3,20.88,,,,,,,,
474,7/19/18 7:25,2485.8,2505.1,20.88,,,,,,,,
475,7/19/18 7:55,2485.8,2505.1,20.88,,,,,,,,
476,7/19/18 8:25,2485.8,2505.1,20.86,,,,,,,,
477,7/19/18 8:55,2485.8,2505.1,20.86,,,,,,,,
478,7/19/18 9:25,2485.3,2505.7,20.86,,,,,,,,
479,7/19/18 9:55,2485.3,2504.5,20.85,,,,,,,,
480,7/19/18 10:25,2484.7,2504.5,20.85,,,,,,,,
481,7/19/18 10:55,2484.2,2503.9,20.85,,,,,,,,
482,7/19/18 11:25,2484.2,2503.9,20.84,,,,,,,,
483,7/19/18 11:55,2482.5,2502.7,20.84,,,,,,,,
484,7/19/18 12:25,2483.6,2502.1,20.84,,,,,,,,
485,7/19/18 12:55,2482,2501.5,20.83,,,,,,,,
486,7/19/18 13:25,2480.9,2501.5,20.82,,,,,,,,
487,7/19/18 13:55,2480.3,2500.4,20.82,,,,,,,,
488,7/19/18 14:25,2479.8,2499.8,20.81,,,,,,,,
489,7/19/18 14:55,2479.8,2499.2,20.81,,,,,,,,
490,7/19/18 15:25,2477.6,2497.4,20.79,,,,,,,,
491,7/19/18 15:55,2477.6,2496.8,20.79,,,,,,,,
492,7/19/18 16:25,2476.4,2495.6,20.78,,,,,,,,
493,7/19/18 16:55,2476.4,2494.4,20.77,,,,,,,,
494,7/19/18 17:25,2475.3,2494.4,20.77,,,,,,,,
495,7/19/18 17:55,2473.7,2493.3,20.76,,,,,,,,
496,7/19/18 18:25,2473.1,2492.7,20.76,,,,,,,,
497,7/19/18 18:55,2472,2492.1,20.75,,,,,,,,
498,7/19/18 19:25,2472,2491.5,20.74,,,,,,,,
499,7/19/18 19:55,2472.6,2490.9,20.74,,,,,,,,
500,7/19/18 20:25,2472,2490.9,20.74,,,,,,,,
501,7/19/18 20:55,2470.4,2490.3,20.72,,,,,,,,
502,7/19/18 21:25,2470.4,2489.7,20.72,,,,,,,,
503,7/19/18 21:55,2470.4,2489.7,20.71,,,,,,,,
504,7/19/18 22:25,2469.8,2488.5,20.71,,,,,,,,
505,7/19/18 22:55,2469.8,2488.5,20.7,,,,,,,,
506,7/19/18 23:25,2469.3,2488.5,20.7,,,,,,,,
507,7/19/18 23:55,2468.2,2487.9,20.69,,,,,,,,
508,7/20/18 0:25,2468.2,2487.4,20.69,,,,,,,,
509,7/20/18 0:55,2466.5,2487.4,20.69,,,,,,,,
510,7/20/18 1:25,2467.1,2486.2,20.69,,,,,,,,
511,7/20/18 1:55,2466.5,2486.2,20.69,,,,,,,,
512,7/20/18 2:25,2466,2485.6,20.69,,,,,,,,
513,7/20/18 2:55,2466,2485.6,20.69,,,,,,,,
514,7/20/18 3:25,2466,2485.6,20.68,,,,,,,,
515,7/20/18 3:55,2466.5,2485.6,20.69,,,,,,,,
516,7/20/18 4:25,2466.5,2485.6,20.68,,,,,,,,
517,7/20/18 4:55,2467.1,2486.2,20.68,,,,,,,,
518,7/20/18 5:25,2467.1,2485.6,20.68,,,,,,,,
519,7/20/18 5:55,2466,2485.6,20.67,,,,,,,,
520,7/20/18 6:25,2466,2485.6,20.67,,,,,,,,
521,7/20/18 6:55,2466,2485,20.67,,,,,,,,
522,7/20/18 7:25,2464.8,2485,20.66,,,,,,,,
523,7/20/18 7:55,2464.8,2483.8,20.67,,,,,,,,
524,7/20/18 8:25,2464.3,2483.2,20.66,,,,,,,,
525,7/20/18 8:55,2463.2,2482.6,20.64,,,,,,,,
526,7/20/18 9:25,2463.2,2481.4,20.64,,,,,,,,
527,7/20/18 9:55,2462.1,2480.8,20.64,,,,,,,,
528,7/20/18 10:25,2461,2480.3,20.63,,,,,,,,
529,7/20/18 10:55,2461,2479.7,20.62,,,,,,,,
530,7/20/18 11:25,2459.3,2478.5,20.61,,,,,,,,
531,7/20/18 11:55,2458.8,2477.9,20.61,,,,,,,,
532,7/20/18 12:25,2457.7,2476.1,20.61,,,,,,,,
533,7/20/18 12:55,2457.7,2475.5,20.6,,,,,,,,
534,7/20/18 13:25,2456.6,2474.9,20.6,,,,,,,,
535,7/20/18 13:55,2455.5,2474.3,20.6,,,,,,,,
536,7/20/18 14:25,2452.7,2473.2,20.59,,,,,,,,
537,7/20/18 14:55,2452.7,2472,20.59,,,,,,,,
538,7/20/18 15:25,2451.6,2470.2,20.57,,,,,,,,
539,7/20/18 15:55,2450.5,2469,20.57,,,,,,,,
540,7/20/18 16:25,2448.8,2468.4,20.57,,,,,,,,
541,7/20/18 16:55,2448.8,2466.7,20.56,,,,,,,,
542,7/20/18 17:25,2447.2,2464.9,20.55,,,,,,,,
543,7/20/18 17:55,2446.1,2463.7,20.55,,,,,,,,
544,7/20/18 18:25,2445,2463.1,20.54,,,,,,,,
545,7/20/18 18:55,2443.3,2461.9,20.54,,,,,,,,
546,7/20/18 19:25,2443.3,2461.3,20.53,,,,,,,,
547,7/20/18 19:55,2442.2,2460.2,20.53,,,,,,,,
548,7/20/18 20:25,2441.7,2459.6,20.53,,,,,,,,
549,7/20/18 20:55,2441.1,2459,20.53,,,,,,,,
550,7/20/18 21:25,2441.1,2459,20.52,,,,,,,,
551,7/20/18 21:55,2440,2459,20.52,,,,,,,,
552,7/20/18 22:25,2440.6,2458.4,20.5,,,,,,,,
553,7/20/18 22:55,2440,2459,20.5,,,,,,,,
554,7/20/18 23:25,2441.1,2459,20.5,,,,,,,,
555,7/20/18 23:55,2441.7,2459,20.5,,,,,,,,
556,7/21/18 0:25,2441.1,2460.2,20.5,,,,,,,,
557,7/21/18 0:55,2442.8,2460.8,20.52,,,,,,,,
558,7/21/18 1:25,2443.9,2461.3,20.5,,,,,,,,
559,7/21/18 1:55,2445,2463.7,20.5,,,,,,,,
560,7/21/18 2:25,2445,2463.7,20.5,,,,,,,,
561,7/21/18 2:55,2446.6,2465.5,20.5,,,,,,,,
562,7/21/18 3:25,2448.3,2467.3,20.52,,,,,,,,
563,7/21/18 3:55,2449.9,2468.4,20.52,,,,,,,,
564,7/21/18 4:25,2451.6,2469.6,20.52,,,,,,,,
565,7/21/18 4:55,2451.6,2470.2,20.53,,,,,,,,
566,7/21/18 5:25,2451.6,2470.2,20.53,,,,,,,,
567,7/21/18 5:55,2449.9,2468.4,20.53,,,,,,,,
568,7/21/18 6:25,2449.9,2468.4,20.53,,,,,,,,
569,7/21/18 6:55,2449.9,2468.4,20.54,,,,,,,,
570,7/21/18 7:25,2448.8,2468.4,20.53,,,,,,,,
571,7/21/18 7:55,2448.8,2467.8,20.53,,,,,,,,
572,7/21/18 8:25,2448.3,2467.8,20.54,,,,,,,,
573,7/21/18 8:55,2448.8,2467.8,20.54,,,,,,,,
574,7/21/18 9:25,2448.3,2467.8,20.54,,,,,,,,
575,7/21/18 9:55,2448.3,2467.3,20.54,,,,,,,,
576,7/21/18 10:25,2448.3,2466.7,20.54,,,,,,,,
577,7/21/18 10:55,2448.3,2467.3,20.54,,,,,,,,
578,7/21/18 11:25,2448.3,2467.3,20.54,,,,,,,,
579,7/21/18 11:55,2449.9,2467.8,20.53,,,,,,,,
580,7/21/18 12:25,2449.9,2469,20.53,,,,,,,,
581,7/21/18 12:55,2451.6,2470.2,20.53,,,,,,,,
582,7/21/18 13:25,2452.2,2471.4,20.53,,,,,,,,
583,7/21/18 13:55,2453.3,2472,20.54,,,,,,,,
584,7/21/18 14:25,2454.9,2473.8,20.54,,,,,,,,
585,7/21/18 14:55,2456,2474.3,20.54,,,,,,,,
586,7/21/18 15:25,2457.7,2476.7,20.54,,,,,,,,
587,7/21/18 15:55,2459.9,2479.1,20.54,,,,,,,,
588,7/21/18 16:25,2462.1,2481.4,20.54,,,,,,,,
589,7/21/18 16:55,2466,2485,20.54,,,,,,,,
590,7/21/18 17:25,2472,2490.9,20.53,,,,,,,,
591,7/21/18 17:55,2475.9,2496.2,20.53,,,,,,,,
592,7/21/18 18:25,2479.2,2500.4,20.52,,,,,,,,
593,7/21/18 18:55,2485.8,2505.7,20.52,,,,,,,,
594,7/21/18 19:25,2489.2,2509.8,20.5,,,,,,,,
595,7/21/18 19:55,2490.3,2510.4,20.5,,,,,,,,
596,7/21/18 20:25,2483.1,2502.7,20.49,,,,,,,,
597,7/21/18 20:55,2484.2,2505.1,20.48,,,,,,,,
598,7/21/18 21:25,2486.9,2507.5,20.48,,,,,,,,
599,7/21/18 21:55,2488.1,2508.6,20.48,,,,,,,,
600,7/21/18 22:25,2492.5,2512.8,20.48,,,,,,,,
601,7/21/18 22:55,2497.5,2517.5,20.47,,,,,,,,
602,7/21/18 23:25,2500.2,2521.1,20.46,,,,,,,,
603,7/21/18 23:55,2503,2524,20.46,,,,,,,,
604,7/22/18 0:25,2503.5,2524,20.45,,,,,,,,
605,7/22/18 0:55,2504.1,2525.8,20.45,,,,,,,,
606,7/22/18 1:25,2509.1,2530.6,20.44,,,,,,,,
607,7/22/18 1:55,2512.4,2534.7,20.44,,,,,,,,
608,7/22/18 2:25,2517.9,2539.4,20.42,,,,,,,,
609,7/22/18 2:55,2520.7,2543,20.42,,,,,,,,
610,7/22/18 3:25,2522.9,2544.8,20.41,,,,,,,,
611,7/22/18 3:55,2524.6,2546,20.41,,,,,,,,
612,7/22/18 4:25,2524.6,2546,20.41,,,,,,,,
613,7/22/18 4:55,2524.6,2546.5,20.4,,,,,,,,
614,7/22/18 5:25,2524.6,2546,20.4,,,,,,,,
615,7/22/18 5:55,2523.5,2545.4,20.39,,,,,,,,
616,7/22/18 6:25,2521.3,2543.6,20.39,,,,,,,,
617,7/22/18 6:55,2520.7,2542.4,20.39,,,,,,,,
618,7/22/18 7:25,2520.2,2541.8,20.38,,,,,,,,
619,7/22/18 7:55,2518.5,2540,20.38,,,,,,,,
620,7/22/18 8:25,2517.4,2539.4,20.38,,,,,,,,
621,7/22/18 8:55,2516.3,2538.8,20.37,,,,,,,,
622,7/22/18 9:25,2516.3,2537.7,20.37,,,,,,,,
623,7/22/18 9:55,2516.3,2537.7,20.35,,,,,,,,
624,7/22/18 10:25,2516.3,2537.7,20.35,,,,,,,,
625,7/22/18 10:55,2516.3,2536.5,20.35,,,,,,,,
626,7/22/18 11:25,2514.6,2536.5,20.34,,,,,,,,
627,7/22/18 11:55,2515.2,2536.5,20.32,,,,,,,,
628,7/22/18 12:25,2514.1,2535.9,20.32,,,,,,,,
629,7/22/18 12:55,2514.6,2535.9,20.32,,,,,,,,
630,7/22/18 13:25,2514.1,2535.3,20.31,,,,,,,,
631,7/22/18 13:55,2513.5,2535.3,20.31,,,,,,,,
632,7/22/18 14:25,2513.5,2535.3,20.31,,,,,,,,
633,7/22/18 14:55,2513.5,2535.9,20.31,,,,,,,,
634,7/22/18 15:25,2515.7,2537.1,20.3,,,,,,,,
635,7/22/18 15:55,2518.5,2538.8,20.3,,,,,,,,
636,7/22/18 16:25,2520.7,2541.8,20.28,,,,,,,,
637,7/22/18 16:55,2522.4,2544.2,20.28,,,,,,,,
638,7/22/18 17:25,2525.7,2548.3,20.27,,,,,,,,
639,7/22/18 17:55,2527.4,2548.9,20.27,,,,,,,,
640,7/22/18 18:25,2529.6,2551.3,20.26,,,,,,,,
641,7/22/18 18:55,2532.4,2553.7,20.26,,,,,,,,
642,7/22/18 19:25,2535.7,2557.2,20.26,,,,,,,,
643,7/22/18 19:55,2538.5,2560.8,20.25,,,,,,,,
644,7/22/18 20:25,2543.4,2565.5,20.25,,,,,,,,
645,7/22/18 20:55,2546.8,2568.5,20.24,,,,,,,,
646,7/22/18 21:25,2549.6,2571.4,20.24,,,,,,,,
647,7/22/18 21:55,2552.9,2573.8,20.23,,,,,,,,
648,7/22/18 22:25,2555.7,2577.4,20.23,,,,,,,,
649,7/22/18 22:55,2556.8,2578.6,20.22,,,,,,,,
650,7/22/18 23:25,2558.4,2579.8,20.22,,,,,,,,
651,7/22/18 23:55,2559.5,2581.5,20.2,,,,,,,,
652,7/23/18 0:25,2560.7,2582.7,20.2,,,,,,,,
653,7/23/18 0:55,2562.3,2584.5,20.19,,,,,,,,
654,7/23/18 1:25,2562.9,2586.3,20.19,,,,,,,,
655,7/23/18 1:55,2565.1,2587.5,20.19,,,,,,,,
656,7/23/18 2:25,2566.2,2588.6,20.18,,,,,,,,
657,7/23/18 2:55,2567.9,2591,20.18,,,,,,,,
658,7/23/18 3:25,2570.1,2593.4,20.17,,,,,,,,
659,7/23/18 3:55,2571.8,2594.6,20.17,,,,,,,,
660,7/23/18 4:25,2572.9,2595.2,20.17,,,,,,,,
661,7/23/18 4:55,2574,2595.8,20.17,,,,,,,,
662,7/23/18 5:25,2574,2595.8,20.17,,,,,,,,
663,7/23/18 5:55,2574,2595.8,20.16,,,,,,,,
664,7/23/18 6:25,2571.8,2594,20.15,,,,,,,,
665,7/23/18 6:55,2570.1,2592.8,20.16,,,,,,,,
666,7/23/18 7:25,2569,2592.2,20.15,,,,,,,,
667,7/23/18 7:55,2569,2591.6,20.15,,,,,,,,
668,7/23/18 8:25,2567.9,2590.4,20.15,,,,,,,,
669,7/23/18 8:55,2567.9,2589.2,20.15,,,,,,,,
670,7/23/18 9:25,2566.8,2589.8,20.13,,,,,,,,
671,7/23/18 9:55,2567.9,2590.4,20.13,,,,,,,,
672,7/23/18 10:25,2567.9,2589.8,20.13,,,,,,,,
673,7/23/18 10:55,2566.8,2588.6,20.13,,,,,,,,
674,7/23/18 11:25,2566.8,2588.1,20.12,,,,,,,,
675,7/23/18 11:55,2567.9,2590.4,20.12,,,,,,,,
676,7/23/18 12:25,2569.6,2591,20.11,,,,,,,,
677,7/23/18 12:55,2570.7,2592.8,20.12,,,,,,,,
678,7/23/18 13:25,2569,2592.2,20.11,,,,,,,,
679,7/23/18 13:55,2570.1,2592.8,20.1,,,,,,,,
680,7/23/18 14:25,2569.6,2592.8,20.11,,,,,,,,
681,7/23/18 14:55,2571.8,2594,20.11,,,,,,,,
682,7/23/18 15:25,2571.8,2594.6,20.1,,,,,,,,
683,7/23/18 15:55,2570.7,2593.4,20.1,,,,,,,,
684,7/23/18 16:25,2567.9,2591,20.1,,,,,,,,
685,7/23/18 16:55,2567.3,2589.8,20.1,,,,,,,,
686,7/23/18 17:25,2566.8,2588.6,20.1,,,,,,,,
687,7/23/18 17:55,2565.7,2588.1,20.1,,,,,,,,
688,7/23/18 18:25,2564,2586.9,20.1,,,,,,,,
689,7/23/18 18:55,2564,2586.9,20.1,,,,,,,,
690,7/23/18 19:25,2564,2586.9,20.1,,,,,,,,
691,7/23/18 19:55,2564.5,2585.7,20.1,,,,,,,,
692,7/23/18 20:25,2564,2586.3,20.11,,,,,,,,
693,7/23/18 20:55,2564.5,2587.5,20.12,,,,,,,,
694,7/23/18 21:25,2565.7,2587.5,20.12,,,,,,,,
695,7/23/18 21:55,2565.7,2587.5,20.13,,,,,,,,
696,7/23/18 22:25,2566.8,2588.1,20.13,,,,,,,,
697,7/23/18 22:55,2567.3,2589.8,20.13,,,,,,,,
698,7/23/18 23:25,2570.7,2592.2,20.13,,,,,,,,
699,7/23/18 23:55,2571.2,2595.2,20.13,,,,,,,,
700,7/24/18 0:25,2575.7,2598.1,20.15,,,,,,,,
701,7/24/18 0:55,2579,2601.7,20.13,,,,,,,,
702,7/24/18 1:25,2584,2605.9,20.13,,,,,,,,
703,7/24/18 1:55,2587.3,2610.6,20.13,,,,,,,,
704,7/24/18 2:25,2593.5,2617.7,20.13,,,,,,,,
705,7/24/18 2:55,2599.6,2623.1,20.13,,,,,,,,
706,7/24/18 3:25,2601.8,2626.1,20.13,,,,,,,,
707,7/24/18 3:55,2605.7,2630.2,20.13,,,,,,,,
708,7/24/18 4:25,2610.7,2635,20.13,,,,,,,,
709,7/24/18 4:55,2615.8,2639.7,20.13,,,,,,,,
710,7/24/18 5:25,2616.9,2642.1,20.13,,,,,,,,
711,7/24/18 5:55,2618,2643.3,20.13,,,,,,,,
712,7/24/18 6:25,2619.1,2645.1,20.13,,,,,,,,
713,7/24/18 6:55,2623,2646.8,20.13,,,,,,,,
714,7/24/18 7:25,2621.9,2646.8,20.13,,,,,,,,
715,7/24/18 7:55,2620.8,2645.1,20.15,,,,,,,,
716,7/24/18 8:25,2618,2642.7,20.15,,,,,,,,
717,7/24/18 8:55,2616.9,2642.1,20.15,,,,,,,,
718,7/24/18 9:25,2618,2643.9,20.15,,,,,,,,
719,7/24/18 9:55,2621.9,2647.4,20.16,,,,,,,,
720,7/24/18 10:25,2624.1,2649.2,20.17,,,,,,,,
721,7/24/18 10:55,2623.6,2648.6,20.17,,,,,,,,
722,7/24/18 11:25,2625.8,2651,20.17,,,,,,,,
723,7/24/18 11:55,2629.7,2654,20.17,,,,,,,,
724,7/24/18 12:25,2630.8,2655.8,20.17,,,,,,,,
725,7/24/18 12:55,2632.5,2657.5,20.18,,,,,,,,
726,7/24/18 13:25,2639.2,2664.7,20.17,,,,,,,,
727,7/24/18 13:55,2644.8,2670,20.18,,,,,,,,
728,7/24/18 14:25,2647.6,2672.4,20.18,,,,,,,,
729,7/24/18 14:55,2650.9,2677.2,20.18,,,,,,,,
730,7/24/18 15:25,2654.3,2680.7,20.18,,,,,,,,
731,7/24/18 15:55,2657.1,2683.1,20.18,,,,,,,,
732,7/24/18 16:25,2658.2,2684.9,20.18,,,,,,,,
733,7/24/18 16:55,2662.1,2687.9,20.19,,,,,,,,
734,7/24/18 17:25,2662.1,2689.1,20.19,,,,,,,,
735,7/24/18 17:55,2663.2,2688.5,20.19,,,,,,,,
736,7/24/18 18:25,2663.2,2688.5,20.2,,,,,,,,
737,7/24/18 18:55,2662.1,2687.9,20.2,,,,,,,,
738,7/24/18 19:25,2661,2686.7,20.2,,,,,,,,
739,7/24/18 19:55,2661,2686.7,20.2,,,,,,,,
740,7/24/18 20:25,2659.9,2685.5,20.2,,,,,,,,
741,7/24/18 20:55,2659.9,2685.5,20.2,,,,,,,,
742,7/24/18 21:25,2659.9,2685.5,20.22,,,,,,,,
743,7/24/18 21:55,2658.2,2684.3,20.23,,,,,,,,
744,7/24/18 22:25,2658.2,2684.3,20.23,,,,,,,,
745,7/24/18 22:55,2658.2,2684.3,20.23,,,,,,,,
746,7/24/18 23:25,2659.3,2685.5,20.24,,,,,,,,
747,7/24/18 23:55,2662.7,2687.9,20.25,,,,,,,,
748,7/25/18 0:25,2663.8,2690.9,20.25,,,,,,,,
749,7/25/18 0:55,2666,2691.5,20.25,,,,,,,,
750,7/25/18 1:25,2666.6,2692.6,20.26,,,,,,,,
751,7/25/18 1:55,2669.4,2695.6,20.26,,,,,,,,
752,7/25/18 2:25,2672.2,2699.2,20.25,,,,,,,,
753,7/25/18 2:55,2675,2701,20.26,,,,,,,,
754,7/25/18 3:25,2676.1,2704.6,20.25,,,,,,,,
755,7/25/18 3:55,2678.9,2706.3,20.26,,,,,,,,
756,7/25/18 4:25,2683.9,2709.3,20.25,,,,,,,,
757,7/25/18 4:55,2685.1,2712.3,20.25,,,,,,,,
758,7/25/18 5:25,2686.2,2713.5,20.25,,,,,,,,
759,7/25/18 5:55,2686.7,2712.9,20.25,,,,,,,,
760,7/25/18 6:25,2687.9,2714.7,20.26,,,,,,,,
761,7/25/18 6:55,2687.9,2714.7,20.25,,,,,,,,
762,7/25/18 7:25,2686.2,2713.5,20.25,,,,,,,,
763,7/25/18 7:55,2686.2,2712.3,20.26,,,,,,,,
764,7/25/18 8:25,2685.1,2712.3,20.26,,,,,,,,
765,7/25/18 8:55,2685.1,2711.7,20.26,,,,,,,,
766,7/25/18 9:25,2685.1,2711.1,20.26,,,,,,,,
767,7/25/18 9:55,2685.1,2711.1,20.27,,,,,,,,
768,7/25/18 10:25,2685.1,2711.1,20.28,,,,,,,,
769,7/25/18 10:55,2683.9,2711.7,20.27,,,,,,,,
770,7/25/18 11:25,2685.1,2712.3,20.28,,,,,,,,
771,7/25/18 11:55,2686.2,2712.3,20.28,,,,,,,,
772,7/25/18 12:25,2686.7,2712.9,20.28,,,,,,,,
773,7/25/18 12:55,2686.2,2712.9,20.28,,,,,,,,
774,7/25/18 13:25,2686.7,2714.1,20.3,,,,,,,,
775,7/25/18 13:55,2686.7,2714.7,20.3,,,,,,,,
776,7/25/18 14:25,2686.7,2714.7,20.28,,,,,,,,
777,7/25/18 14:55,2687.9,2715.3,20.3,,,,,,,,
778,7/25/18 15:25,2687.9,2715.3,20.3,,,,,,,,
779,7/25/18 15:55,2688.4,2715.9,20.3,,,,,,,,
780,7/25/18 16:25,2688.4,2716.5,20.3,,,,,,,,
781,7/25/18 16:55,2687.9,2716.5,20.3,,,,,,,,
782,7/25/18 17:25,2688.4,2717.7,20.3,,,,,,,,
783,7/25/18 17:55,2688.4,2717.1,20.31,,,,,,,,
784,7/25/18 18:25,2688.4,2718.2,20.31,,,,,,,,
785,7/25/18 18:55,2689.5,2718.2,20.31,,,,,,,,
786,7/25/18 19:25,2690.1,2718.8,20.3,,,,,,,,
787,7/25/18 19:55,2690.7,2719.4,20.31,,,,,,,,
788,7/25/18 20:25,2690.7,2720,20.31,,,,,,,,
789,7/25/18 20:55,2692.3,2720.6,20.31,,,,,,,,
790,7/25/18 21:25,2690.7,2721.2,20.3,,,,,,,,
791,7/25/18 21:55,2693.5,2722.4,20.3,,,,,,,,
792,7/25/18 22:25,2694.6,2723.6,20.31,,,,,,,,
793,7/25/18 22:55,2695.7,2724.8,20.31,,,,,,,,
794,7/25/18 23:25,2695.7,2726,20.31,,,,,,,,
795,7/25/18 23:55,2696.3,2726.6,20.31,,,,,,,,
796,7/26/18 0:25,2697.4,2727.2,20.32,,,,,,,,
797,7/26/18 0:55,2698.5,2728.4,20.32,,,,,,,,
798,7/26/18 1:25,2699.1,2729,20.32,,,,,,,,
799,7/26/18 1:55,2700.2,2730.2,20.33,,,,,,,,
800,7/26/18 2:25,2700.2,2730.8,20.33,,,,,,,,
801,7/26/18 2:55,2702.4,2732.5,20.33,,,,,,,,
802,7/26/18 3:25,2703.6,2733.7,20.33,,,,,,,,
