date,time,CO2_flux,Collar,CH4_flux,T5,SM5
2020-01-31,12:45:37,1.37432,41,-1.19732,6.2,0
2020-01-31,12:47:02,1.14721,41,-1.18861,6.2,0
2020-01-31,12:50:02,0.724076,87,-0.705968,6.4,0
2020-01-31,12:51:27,0.855773,87,-0.761369,6.5,0
2020-02-20,10:59:55,1.41873,50,-1.80081,8.6,0.005
2020-02-20,11:01:20,1.12258,50,-0.0702675,8.3,0.007
2020-02-20,11:03:38,2.69163,4,-0.0787637,7.5,0
2020-02-20,11:05:03,3.71854,4,-0.104672,7.4,0
2020-02-20,11:06:58,0.355562,29,-0.0614059,7,0.001
2020-02-20,11:08:24,0.358256,29,-0.0728419,6.7,0
2020-02-20,11:10:26,0.4211,52,-0.070812,6.52727,-8.18182e-4
2020-02-20,11:11:52,0.379347,52,-2.37857,6.3,0.001
2020-02-20,11:14:04,0.670845,90,0.0189131,6.2,0
2020-02-20,11:15:30,0.960959,90,0.00335232,6.1,0
2020-02-20,11:17:32,0.510971,64,-0.0880112,5.97333,0
2020-02-20,11:18:57,1.45149,64,-0.331753,5.8,0
2020-02-20,11:21:00,3.14544,91,1.45981,5.7,0
2020-02-20,11:22:26,0.965689,91,0.138815,5.5,0
2020-02-20,11:24:46,0.459201,19,-0.0810024,5.4,0
2020-02-20,11:26:12,0.638459,19,-0.142626,5.3,0
2020-02-20,11:28:07,0.412674,72,-0.0190929,5.1,0
2020-02-20,11:29:32,0.718243,72,-0.0577052,5.04091,0
2020-02-20,11:32:02,2.92709,2,-0.222734,5,0
2020-02-20,11:33:27,1.00418,2,-0.210927,4.97273,0
2020-02-20,11:35:27,0.747534,30,-0.207101,5.1,0
2020-02-20,11:36:53,0.911392,30,-0.264065,5.2,0
2020-02-20,11:38:54,0.975635,92,-0.156629,5.3,0
2020-02-20,11:42:18,1.35054,17,0.198298,5.4,0
2020-02-20,11:43:43,0.639331,17,0.0686686,5.3,0
2020-02-20,11:45:52,0.533977,63,-0.108692,5.3,0
2020-02-20,11:47:18,0.521406,63,-0.234744,5.3,0
2020-02-20,11:49:25,1.65238,71,0.609114,5.3,0
2020-02-20,11:50:51,1.75693,71,0.532292,5.2,0.194
2020-02-20,11:53:24,4.2721,1,-0.0529491,5.21364,0
2020-02-20,11:54:50,2.73846,1,-1.51318,5.1,0
2020-02-20,11:57:32,2.57798,69,-0.0936662,5.14091,0
2020-02-20,11:58:58,1.49652,69,-0.317534,5.3,0
2020-02-20,12:01:04,0.878036,62,-0.0678794,5.4,0
2020-02-20,12:02:30,0.630124,62,-0.410213,5.3,0
2020-02-20,12:04:26,0.879796,32,-0.0911368,5.33333,0
2020-02-20,12:07:47,4.93747,18,-0.277,5.2,0
2020-02-20,12:09:12,5.77287,18,-0.288346,5.2,0
2020-02-20,12:12:18,2.63851,20,-0.796203,5.1,0
2020-02-20,12:13:43,2.65021,20,-0.689675,5.1,0
2020-02-20,12:16:07,1.27117,3,-0.692135,5.1,0
2020-02-20,12:17:32,2.26509,3,-1.15159,5,0
2020-02-20,12:20:50,1.20695,70,-0.100885,5,0
2020-02-20,12:22:44,3.02121,49,-0.00637156,5.1,0
2020-02-20,12:24:10,1.91808,49,-0.0322409,5.3,0
2020-02-20,12:26:05,1.9209,31,-0.717705,5.5,0
2020-02-20,12:27:30,2.06131,31,-0.851616,5.4,0
2020-02-20,12:29:22,1.52042,89,-0.0496406,5.3,0
2020-02-20,12:30:47,1.80725,89,-0.0557155,5.2,0
2020-02-20,12:32:38,0.956643,61,-0.623008,5.1,0
2020-02-20,12:34:03,1.1312,61,-0.779594,5,0
2020-02-20,12:35:58,0.475097,51,-0.612078,4.9,0
2020-02-20,12:37:23,0.382148,51,-0.119043,4.9,0
2020-02-20,13:25:40,0.594583,101,-0.517386,8.9,0
2020-02-20,13:27:06,0.696577,101,-0.522623,8.4,0
2020-02-20,13:30:57,1.58408,37,-1.37395,7.7,0
2020-02-20,13:32:23,1.31149,37,-1.21094,7.3,0
2020-02-20,13:35:36,0.877287,82,-0.798654,6.7,0
2020-02-20,13:37:48,0.595226,66,-0.327921,6.4,0
2020-02-20,13:41:09,0.394379,104,-0.192515,5.7,0
2020-02-20,13:42:34,0.299699,104,-0.23271,5.6,0
2020-02-20,13:44:39,0.412111,48,-0.219393,5.3,0
2020-02-20,13:46:05,0.706238,48,-0.366564,5.1,0
2020-02-20,13:48:10,0.587109,83,-0.228283,5,0
2020-02-20,13:51:28,0.754717,38,-0.553472,5.1,0
2020-02-20,13:52:53,1.02393,38,-0.839812,4.97273,0
2020-02-20,13:55:03,0.691945,47,-0.37821,5,0
2020-02-20,13:56:29,0.786759,47,-0.348281,5,0
2020-02-20,14:00:11,0.932372,81,-0.541669,5.1,0
2020-02-20,14:01:36,0.920621,81,-0.65563,5.1,0
2020-02-20,14:03:37,1.9428,39,-0.81648,5.1,0
2020-02-20,14:05:02,2.25446,39,-0.855828,5.1,0
2020-02-20,14:07:24,1.0659,46,-0.915095,5.1,0
2020-02-20,14:08:49,0.85657,46,-0.65881,5,0
2020-02-20,14:10:38,0.443623,67,-0.580372,5,0
2020-02-20,14:12:04,0.415566,67,-0.551498,4.9,0
2020-02-20,14:14:09,0.881726,65,-0.376652,4.7,0
2020-02-20,14:15:34,0.741444,65,-0.384617,4.7,0
2020-02-20,14:17:43,0.699165,102,-0.690634,4.6,0
2020-02-20,14:19:09,0.793381,102,-0.838355,4.5,0
2020-02-20,14:21:32,1.12861,45,-0.706643,4.5,0
2020-02-20,14:22:58,0.947149,45,-0.716848,4.5,0
2020-02-20,14:26:24,0.650045,103,-0.476698,4.5,0
2020-02-20,14:31:20,0.848742,40,-0.698188,4.6,0
2020-02-20,14:32:45,1.02351,40,-0.76093,4.6,0
2020-02-20,14:34:36,0.32676,84,-0.546883,4.6,0
2020-02-20,14:36:01,0.58528,84,-0.835316,4.7,0
2020-02-20,14:38:07,0.561528,68,-0.438498,4.7,0
2020-02-20,14:39:32,0.641422,68,-0.49581,4.8,0
2020-02-20,14:42:10,0.425364,106,-0.213907,4.7,0
2020-02-20,14:43:36,0.680568,106,-0.339861,4.8,0
2020-02-20,14:45:31,0.664574,44,-0.679936,4.8,0
2020-02-20,14:46:57,0.614518,44,-0.648157,4.7,0
2020-02-20,14:49:16,0.924475,56,-1.044,4.6,0
2020-02-20,14:50:41,0.790989,56,-1.03133,4.6,0
2020-02-20,14:53:03,2.71827,54,-5.72565,4.4,0
2020-02-20,14:54:29,2.05513,54,-3.16481,4.4,0
2020-02-20,14:56:25,0.394071,108,-0.247118,4.3,0
2020-02-20,14:57:51,0.634279,108,-0.358442,4.3,0
2020-02-20,14:59:54,1.03011,53,-0.600153,4.4,0
2020-02-20,15:01:19,1.39267,53,-0.8333,4.4,0
2020-02-20,15:03:16,0.333566,42,-0.570454,4.4,0
2020-02-20,15:04:42,0.55823,42,-0.699798,4.4,0
2020-02-20,15:06:52,0.546138,86,-0.414555,4.5,0
2020-02-20,15:08:18,0.474414,86,-0.657912,4.5,0
2020-02-20,15:10:31,0.604444,88,-0.38918,4.5,0
2020-02-20,15:11:57,0.833717,88,-0.462764,4.5,0
2020-02-20,15:13:53,0.949274,57,-0.356776,4.5,0
2020-02-20,15:15:19,1.03512,57,-0.474595,4.5,0
2020-02-20,15:17:16,0.292654,55,-0.406902,4.5,0
2020-02-20,15:18:41,0.355867,55,-0.410203,4.4,0
2020-02-20,15:20:57,0.850328,105,-0.623384,4.42,0
2020-02-20,15:22:23,0.900687,105,-0.761128,4.3,0
2020-02-20,15:24:32,0.46716800000000003,43,-0.522211,4.3,0
2020-02-20,15:25:57,0.463617,43,-0.604842,4.3,0
2020-02-20,15:28:08,0.654734,58,-0.390915,4.3,0
2020-02-20,15:29:34,0.799022,58,-0.412458,4.3,0
2020-02-20,15:31:38,0.595195,85,-0.581866,4.4,0
2020-02-20,15:33:03,0.703987,85,-7.97309,4.4,0
2020-02-20,15:35:27,0.732427,60,-0.757488,4.3,0
2020-02-20,15:36:52,0.735821,60,-0.826519,4.3,0
2020-02-20,15:39:09,0.583634,59,-0.425311,4.2,0
2020-02-20,15:40:35,0.808567,59,-0.461389,4.2,0
2020-02-20,15:42:49,0.557792,107,-0.274229,4.2,0
2020-02-20,15:44:14,0.611695,107,-0.334814,4.2,0
2020-02-20,15:46:10,1.83085,41,-1.02473,4.3,0
2020-02-20,15:47:36,1.26237,41,-0.839689,4.3,0
2020-02-20,15:49:43,0.75307,87,-0.489976,4.3,0
2020-02-20,15:51:09,0.914298,87,-0.518089,4.2,0
2020-02-21,10:36:12,-0.0206392,98,0.311641,7.6,0.128
2020-02-21,10:37:37,0.0379184,98,0.177254,7.3,0.111
2020-02-21,10:39:30,0.348837,27,20.5673,6.7,0.105
2020-02-21,10:40:56,0.307513,27,0.11995,6.5,0.114
2020-02-21,10:44:17,0.494771,22,-0.037014,6.1,0.391
2020-02-21,10:45:43,0.558046,22,-0.041747,6.1,0.42
2020-02-21,10:47:44,0.738768,10,-0.437728,6.1,0
2020-02-21,10:49:09,0.562826,10,-0.36409,6,0.039
2020-02-21,10:51:09,1.24571,78,-0.1033,5.9,0.302
2020-02-21,10:52:35,1.5011,78,-0.109552,5.9,0.039
2020-02-21,10:54:35,1.13391,12,-0.134209,5.9,0
2020-02-21,10:56:01,1.20125,12,1.45351,5.8,0.0288
2020-02-21,10:58:10,1.03418,26,-0.133414,5.8,0.012
2020-02-21,10:59:36,0.965273,26,-0.148654,5.9,0.01
2020-02-21,11:01:37,1.95148,100,-0.266765,6,0.005
2020-02-21,11:03:02,2.09115,100,-0.238596,6.06,0.0022
2020-02-21,11:05:07,0.784804,99,-0.1194,6.2,0.0046
2020-02-21,11:06:32,1.20167,99,-0.327297,6.3,0
2020-02-21,11:09:06,1.35319,25,-0.324024,6.6,0
2020-02-21,11:10:32,2.29967,25,-1.20969,6.6,0
2020-02-21,11:12:51,0.457147,24,-0.178322,6.6,0
2020-02-21,11:14:17,0.802745,24,-0.256649,6.6,0
2020-02-21,11:16:05,1.29713,79,-1.00511,6.6,0
2020-02-21,11:17:30,2.1671,79,-0.998499,6.6,0
2020-02-21,11:19:19,1.17658,9,-0.32995,6.7,0
2020-02-21,11:20:44,1.42539,9,-0.428583,6.7,0
2020-02-21,11:22:46,0.607647,97,-0.305966,6.6,0
2020-02-21,11:24:12,0.706248,97,-0.426547,6.5,0.116
2020-02-21,11:25:54,0.674624,77,-0.253381,6.5,0.132
2020-02-21,11:27:19,0.502958,77,-0.300713,6.7,0.192
2020-02-21,11:29:26,1.30186,11,-0.169789,6.9,0
2020-02-21,11:30:51,0.989777,11,-0.158724,7,0
2020-02-21,11:33:05,0.495419,21,-0.390453,6.9,6.50521e-19
2020-02-21,11:36:34,0.67702,28,-0.422259,6.6,0
2020-02-21,11:37:59,0.57064,28,-0.400969,6.6,0
2020-02-21,11:39:46,1.07598,80,-0.993906,6.6,0
2020-02-21,11:41:12,0.775229,80,-1.16133,6.6,0.003
2020-02-21,11:42:53,0.688628,23,-0.270648,6.5,0.001
2020-02-21,11:44:19,1.03735,23,-0.225272,6.4,0
2020-02-21,11:46:35,1.11735,117,-1.36672,6.3,0
2020-02-21,11:48:01,1.39517,117,-1.43906,6.22,0
2020-02-21,11:49:47,0.85617,120,-1.1408,6.6,0
2020-02-21,11:51:12,1.28965,120,-1.05893,6.7,0.152
2020-02-21,11:54:23,0.714593,119,-1.96452,6.9,0
2020-02-21,11:56:22,1.10262,118,-0.956254,7,0
2020-02-21,11:57:48,1.1017,118,-0.772877,6.9,0.001
2020-02-21,11:59:40,1.14769,121,-1.1314,6.5,0
2020-02-21,12:01:05,1.34204,121,-1.21863,6.28182,0
2020-02-21,12:03:00,0.585707,124,-1.09793,6.23333,0
2020-02-21,12:04:26,0.631473,124,-1.13284,6.1,0
2020-02-21,12:07:55,0.635699,122,-1.92716,6.1,0
2020-02-21,12:09:48,1.2969,123,-1.85345,6.5,0
2020-02-21,12:11:14,1.29978,123,-1.84833,6.3,0
2020-02-21,12:26:25,0.248913,116,-1.8577,5.4,0
2020-02-21,12:27:51,0.462618,116,-0.666705,5.6,0
2020-02-21,12:29:39,0.5961,115,-0.850266,6.3,0
2020-02-21,12:31:05,0.646834,115,-0.829139,6.5,0
2020-02-21,12:34:22,0.696544,113,-0.65159,7.3,0
2020-02-21,12:36:06,0.695096,114,-0.797843,7.4,0
2020-02-21,12:37:32,0.500566,114,-0.591617,7.6,0
2020-02-21,12:41:04,0.989766,111,-2.20083,7.8,0
2020-02-21,12:42:47,0.56771,110,-0.791174,7.8,0
2020-02-21,12:44:12,0.65939,110,-2.12578,8.1,0
2020-02-21,12:47:24,1.03746,109,-1.64756,7.8,0.16
2020-02-21,12:49:17,0.389362,112,-0.918816,7.6,0
2020-02-21,12:53:08,1.18523,6,-0.691681,7.4,0
2020-02-21,12:54:33,1.45818,6,-0.743412,7.7,0
2020-02-21,12:56:40,1.03219,93,0.02599,8.2,0
2020-02-21,12:58:05,1.22949,93,0.0540275,8,0
2020-02-21,13:00:17,2.1924,5,-0.849706,7.5,0
2020-02-21,13:01:43,1.82504,5,-0.795458,7.5,0
2020-02-21,13:03:38,1.14657,36,-0.148118,7.8,0.09
2020-02-21,13:05:04,1.01621,36,-0.15621,8.18,0.1062
2020-02-21,13:06:53,1.37451,76,-0.49075,9.3,0.069
2020-02-21,13:08:19,1.43547,76,-0.57032,9.9,0.054
2020-02-21,13:10:18,0.865035,16,-0.0967476,10.2,0.079
2020-02-21,13:11:44,0.398189,16,-0.0625569,10.2,0.098
2020-02-21,13:13:38,0.864732,74,-0.99753,10.3,0
2020-02-21,13:15:05,1.04421,74,-0.10892,10.4,0.004
2020-02-21,13:16:49,1.54899,94,-0.563718,10.7,0.01
2020-02-21,13:18:15,1.87624,94,-1.352,10.4,0.078
2020-02-21,13:20:16,1.10549,14,-0.110539,10.2,0.003
2020-02-21,13:21:41,1.03731,14,-0.273243,10.2,0.003
2020-02-21,13:23:31,1.41519,73,-0.0918479,10.1,0.006
2020-02-21,13:24:57,1.49017,73,-0.165786,9.9,0.008
2020-02-21,13:26:57,0.521367,7,-0.277255,9.7,0.01
2020-02-21,13:28:23,0.643982,7,-0.34451,9.6,0.086
2020-02-21,13:31:50,1.20422,35,-2.65659,9.3,0.108
2020-02-21,13:33:52,0.773245,13,-0.14653,9.2,0
2020-02-21,13:35:18,0.531257,13,-0.271737,9.2,0.044
2020-02-21,13:37:14,0.247368,15,-0.00255294,9.1,0.112
2020-02-21,13:38:39,0.470871,15,-0.0144533,9.1,0.118
2020-02-21,13:40:37,0.696459,96,0.00156672,8.9,0
2020-02-21,13:42:02,1.10459,96,0.0374733,8.54,0.1112
2020-02-21,13:43:48,0.535334,34,-0.232533,8.2,0.005
2020-02-21,13:45:14,1.08823,34,-0.331327,7.7,0.125
2020-02-21,13:46:52,1.39578,75,-0.0096385,7.6,0.13
2020-02-21,13:48:17,1.28411,75,0.0429384,7.5,0.008
2020-02-21,13:50:52,1.80322,8,-0.279454,7.4,0
2020-02-21,13:52:17,1.87756,8,-0.239433,7.3,0.086
2020-02-21,13:54:29,1.4295,95,-1.04001,7.2,0.124
2020-02-21,13:55:55,1.71337,95,-1.20737,7.3,0.126
2020-02-21,13:58:26,2.43723,33,-1.64356,7.4,0.228
2020-02-21,13:59:51,1.23797,33,-0.467872,7.5,0.228
2020-03-26,08:17:31,1.35737,116,-1.09083,12.6,0.013
2020-03-26,08:22:31,1.7086,115,-1.61038,10.7,0.003
2020-03-26,08:23:56,1.88154,115,-1.03503,10.3091,0.00354545
2020-03-26,08:26:32,5.53366,113,-1.31981,9.3,0.003
2020-03-26,08:27:58,2.68269,113,-3.19496,9.03333,0.001
2020-03-26,08:30:08,4.00698,114,-1.28975,8.5,0.001
2020-03-26,08:31:34,1.52751,114,-2.78249,8.3,0.001
2020-03-26,08:33:59,12.7987,111,-12.3094,8.16,0
2020-03-26,08:35:24,3.14455,111,-8.33361,7.6,0
2020-03-26,08:37:43,3.71322,110,-1.9381,7.5,0
2020-03-26,08:39:09,3.17051,110,-1.4844,7.5,0
2020-03-26,08:41:18,2.50535,109,-1.82967,7.5,0
2020-03-26,08:42:44,2.22689,109,-1.64034,7.6,0
2020-03-26,08:44:47,2.47938,112,-1.861,7.6,0
2020-03-26,08:46:13,1.89766,112,-1.59893,7.4,0
2020-03-26,08:49:11,2.08296,6,-0.681994,7.5,0
2020-03-26,08:50:37,2.27457,6,-0.814099,7.6,0
2020-03-26,08:53:15,2.2009,5,-0.664552,7.7,0
2020-03-26,08:54:41,2.00013,5,-0.805429,8,0
2020-03-26,08:56:55,6.11099,36,-0.181597,8.1,0
2020-03-26,08:58:21,2.45493,36,0.0547147,8,0
2020-03-26,09:00:54,4.60963,76,-0.712182,8,0
2020-03-26,09:02:19,3.64339,76,-0.53455,7.8,0
2020-03-26,09:04:44,1.89884,16,-0.250272,7.8,0
2020-03-26,09:06:10,2.37552,16,-0.126427,8.4,0
2020-03-26,09:08:17,1.85492,74,-0.244771,8.6,0.158
2020-03-26,09:09:43,1.68453,74,-0.0678564,8.6,0.139
2020-03-26,09:11:45,2.1156,14,-0.131735,8.6,0
2020-03-26,09:13:10,2.42692,14,-0.537215,8.6,0
2020-03-26,09:15:15,2.48965,35,-0.00250814,8.9,0
2020-03-26,09:16:40,1.65149,35,0.00255089,9.1,0
2020-03-26,09:18:35,2.32251,13,-0.189913,9.5,0
2020-03-26,09:20:01,2.02861,13,-0.22869,9.80667,0
2020-03-26,09:22:20,1.38864,7,-0.253124,10.6,0
2020-03-26,09:23:45,1.36866,7,-0.17072,10.6,0
2020-03-26,09:25:47,3.67379,73,-0.106292,10.6,0
2020-03-26,09:27:13,2.92144,73,-0.68318,10.7,0
2020-03-26,09:29:27,1.35458,15,-0.0462102,10.7,0
2020-03-26,09:30:52,1.59231,15,-0.0038391,10.7,0
2020-03-26,09:33:13,1.47074,34,-0.151635,10.6,0
2020-03-26,09:34:38,1.36852,34,-0.174694,10.6,0
2020-03-26,09:36:37,4.91847,75,2.38423,10.6,0
2020-03-26,09:38:02,2.65874,75,0.0312521,10.6,0
2020-03-26,09:40:15,5.94647,8,-0.420456,10.8,0
2020-03-26,09:41:41,4.70392,8,-0.396838,10.7,0
2020-03-26,09:43:58,8.64038,33,-0.93772,10.6,0
2020-03-26,09:45:23,3.75318,33,-0.629786,10.4,0
2020-03-26,09:59:00,2.8033,27,1.17035,10.6,0
2020-03-26,10:00:26,1.48906,27,0.193528,10.7,0
2020-03-26,10:02:36,2.94515,22,-0.191255,10.8,0
2020-03-26,10:04:02,1.6632,22,-0.0959203,10.8,0
2020-03-26,10:06:10,2.51179,10,-0.27278,10.8,0
2020-03-26,10:07:36,1.53669,10,-0.323309,11,0
2020-03-26,10:09:31,1.86312,78,0.114816,11,0
2020-03-26,10:10:56,3.0342,78,-0.0307962,11,0
2020-03-26,10:14:28,0.92904,12,-0.202956,11,0
2020-03-26,10:16:17,1.30663,26,-0.177075,10.8,0
2020-03-26,10:17:42,1.58543,26,-0.134763,10.8,0
2020-03-26,10:20:56,2.88731,24,-0.622777,10.84,0
2020-03-26,10:22:50,1.75466,25,-0.191604,10.7,0
2020-03-26,10:24:16,1.95311,25,-0.315089,11.1,0
2020-03-26,10:26:16,2.52181,79,-0.684192,11.3,0
2020-03-26,10:27:42,2.26297,79,-0.682976,11.6,0
2020-03-26,10:29:27,1.75691,9,-0.177947,12.3,0
2020-03-26,10:30:53,1.6146,9,-0.265953,12.6591,0
2020-03-26,10:32:43,0.654873,77,-0.132279,13.3,0
2020-03-26,10:34:08,1.42339,77,-0.218847,13.3,0
2020-03-26,10:36:05,2.49517,11,-0.0943195,13.1,0
2020-03-26,10:37:31,2.23702,11,-0.627537,13.3,0
2020-03-26,10:39:28,3.36643,23,-0.811281,13.3,0
2020-03-26,10:40:53,1.84999,23,-0.203384,13.0409,0
2020-03-26,10:43:04,1.51197,80,-0.9451,12.4,0
2020-03-26,10:46:36,2.52288,28,-0.416947,12.4,0
2020-03-26,10:48:02,1.88252,28,-0.319193,12.4,0
2020-03-26,10:49:52,1.61249,21,-0.340294,12.4,0
2020-03-26,10:51:17,1.22046,21,-0.321459,12.3,0
2020-03-26,10:53:33,1.65268,119,-0.745644,12.3,0
2020-03-26,10:54:58,1.71065,119,-1.00638,12.3727,0
2020-03-26,10:56:54,1.51536,118,-0.478139,12.68,0
2020-03-26,10:58:19,1.78385,118,-0.592039,12.8,0
2020-03-26,11:00:21,3.0744,117,-0.927454,12.8,0
2020-03-26,11:01:47,2.17944,117,-0.808367,13.1,0
2020-03-26,11:03:33,1.01043,120,-0.5447,13.3,0
2020-03-26,11:04:58,1.65871,120,-0.787292,13.2667,0
2020-03-26,11:07:08,2.64964,123,-1.8156,13.4,0
2020-03-26,11:08:34,2.14743,123,-1.5307,13.5,0
2020-03-26,11:10:33,2.63053,122,-1.7427,13.7,0
2020-03-26,11:11:59,1.7266,122,-1.58846,13.74,0
2020-03-26,11:13:52,1.17256,124,-0.627819,13.4,0
2020-03-26,11:15:18,1.94233,124,-0.980148,13.4,0
2020-03-26,11:17:25,1.93742,121,-0.837471,13.3,0
2020-03-26,11:18:50,2.60084,121,-0.868429,13.5,0
2020-04-03,10:36:00,1.38784,56,-0.954689,18,0.244
2020-04-03,10:42:15,1.24399,106,-0.344909,16,0.369
2020-04-03,10:44:16,1.35966,44,-0.610242,15.4,0
2020-04-03,10:45:41,1.78723,44,-0.88636,14.9,0.281
2020-04-03,10:48:01,1.44761,57,-0.252294,14.6,0.267
2020-04-03,10:49:26,3.79361,57,-0.53331,14.4273,0.271
2020-04-03,10:51:39,1.18681,88,-0.324952,14.3,0.358
2020-04-03,10:53:04,0.947132,88,-0.285256,14.1,0.36
2020-04-03,10:55:25,1.74863,43,-0.804732,14.04,-0.042
2020-04-03,10:56:50,1.57534,43,-0.786129,14,0.212
2020-04-03,10:58:49,0.855288,105,-0.294294,13.8,0.302
2020-04-03,11:00:14,0.791334,105,-0.323171,13.8,0.302
2020-04-03,11:02:08,1.55833,55,-0.489399,13.7,0
2020-04-03,11:05:48,0.797859,86,-0.345974,14,0.35
2020-04-03,11:07:14,1.03905,86,-0.346319,13.8,0.353
2020-04-03,11:12:35,5.75103,54,-2.68433,14.3,0.109
2020-04-03,11:14:01,2.62787,54,-1.70924,14.4,0.123
2020-04-03,11:15:47,0.738462,108,-0.179912,14.7,0.288
2020-04-03,11:19:14,3.05731,53,-0.728664,14.9,0
2020-04-03,11:20:39,2.32628,53,-0.54073,15,0.291
2020-04-03,11:22:52,1.71197,42,-0.538759,15.4,0.287
2020-04-03,11:24:17,2.22202,42,-0.73036,15.4,0.288
2020-04-03,11:26:44,1.88445,41,-0.588969,15.5,0.306
2020-04-03,11:28:09,1.71021,41,-0.623643,15.5,0.308
2020-04-03,11:31:25,1.21785,87,-0.465834,15.4,0.3536
2020-04-03,11:33:44,1.67627,59,-0.479268,15.4,0.313
2020-04-03,11:35:09,1.17497,59,-0.306059,15.2,0.314
2020-04-03,11:37:04,0.940556,107,-0.13099,15,0.34
2020-04-03,11:40:32,1.11339,60,-0.448442,15.4409,0.331818
2020-04-03,11:44:09,1.25048,85,-0.527159,16,0.036
2020-04-03,11:45:35,1.70902,85,-0.662541,16,0.34
2020-04-03,11:50:41,1.41679,68,-0.492983,15.8,0.302
2020-04-03,11:52:06,1.7882,68,-0.539725,15.8,0.305
2020-04-03,11:54:10,1.49349,84,-0.596925,15.8,0.063
2020-04-03,11:57:32,1.38215,103,-0.468091,15.7,0.3885
2020-04-03,11:58:58,1.52936,103,-0.529271,15.7,0.387
2020-04-03,12:01:11,2.302,40,-0.82857,15.7,0.07
2020-04-03,12:02:36,2.4023,40,-0.807505,15.8,0.358
2020-04-03,12:04:41,0.982044,45,-0.214957,16.2,0.44
2020-04-03,12:06:06,1.17411,45,-0.292544,16.2,0.441
2020-04-03,12:08:21,1.73809,67,-0.559154,16,0.293
2020-04-03,12:09:46,2.03057,67,-0.722447,15.8,0.273
2020-04-03,12:11:41,0.766716,65,-0.0898487,15.7,0.416
2020-04-03,12:13:06,1.19243,65,-0.243133,15.7,0.418
2020-04-03,12:17:28,1.40743,46,-0.506905,15.72,0.422
2020-04-03,12:18:54,1.28942,46,-0.509342,16,0.411
2020-04-03,12:20:44,1.29716,81,-0.41218,15.7,0.305
2020-04-03,12:22:09,2.10927,81,-0.608106,15.7,0.308
2020-04-03,12:24:12,0.980727,47,-0.274087,15.7,0.311
2020-04-03,12:25:37,0.843472,47,-0.108423,15.8,0.367
2020-04-03,12:27:34,1.54389,38,-0.625226,15.7,0.372
2020-04-03,12:31:00,0.718278,83,-0.109899,16,0.391
2020-04-03,12:32:24,0.827612,83,-0.130622,16.1591,0.396591
2020-04-03,12:34:24,0.900584,48,-0.14079,16.7,0.4
2020-04-03,12:35:49,1.44001,48,-0.207205,16.8,0.338
2020-04-03,12:37:53,0.868326,66,-0.2056,16.7,0.009
2020-04-03,12:39:19,3.81099,66,-1.05047,16.7,0.012
2020-04-03,12:41:24,1.77648,82,-0.744992,17,0.012
2020-04-03,12:42:50,2.5195,82,-0.901819,17,0.346
2020-04-03,12:44:48,1.8052,37,-0.765829,17,0.27
2020-04-03,12:46:13,1.86153,37,-0.787712,17,0.274
2020-04-03,12:48:26,1.92588,39,-0.396513,16.9333,-0.00199999
2020-04-03,12:49:51,2.78499,39,-0.541735,17.2,0.407
2020-04-03,12:59:28,0.733245,51,-0.0652095,17,-0.0972273
2020-04-03,13:00:54,0.636401,51,-0.194864,16.8,0.498
2020-04-03,13:03:00,1.43307,61,-0.496953,16.7,0.323
2020-04-03,13:04:26,2.03824,61,-0.67146,16.7,0.332636
2020-04-03,13:07:32,2.32772,31,-0.552947,16.7,0.280818
2020-04-03,13:08:57,2.74803,31,-0.650132,16.7,0.194
2020-04-03,13:10:54,1.88881,3,-0.32871,17,0.288
2020-04-03,13:12:19,3.99807,3,-0.819552,17,0.293
2020-04-03,13:14:21,1.67064,70,-0.00144129,17.2,0.297
2020-04-03,13:15:46,2.91657,70,-0.0289056,17.3,0.459
2020-04-03,13:17:48,1.95452,49,0.101131,17.5,0.558
2020-04-03,13:19:14,1.92691,49,0.0997579,17.9,0.564
2020-04-03,13:21:14,1.24774,18,-0.016377,18,0.112
2020-04-03,13:22:40,3.3316,18,-0.119062,17.9,0.484
2020-04-03,13:24:41,0.802469,32,0.0390222,17.7,0.556
2020-04-03,13:26:06,0.64817,32,-0.0125768,17.7,0.556
2020-04-03,13:28:27,0.970879,62,-0.099865,17.5545,0.560545
2020-04-03,13:29:53,1.34409,62,-0.0852863,17.3,0.544
2020-04-03,13:32:14,2.53852,69,-0.0240922,17.2,0.542
2020-04-03,13:33:40,2.14122,69,-0.161539,17.2,0.542
2020-04-03,13:35:43,4.61901,1,2.57245,17.2,0.633
2020-04-03,13:37:09,3.82173,1,2.14253,16.8,0.633
2020-04-03,13:39:11,2.39864,71,0.142299,16.5,0.123
2020-04-03,13:40:36,2.69901,71,0.0389722,16.7,0.523
2020-04-03,13:42:46,1.19122,63,-0.0177821,17,0.435
2020-04-03,13:44:11,0.874953,63,-0.0290795,17,0.439
2020-04-03,13:46:02,1.50391,17,0.0922672,17.2,0.117
2020-04-03,13:47:28,1.0936,17,-0.0149522,17.16,0.4188
2020-04-03,13:49:39,1.76947,30,-0.140796,17.3,0.444
2020-04-03,13:51:04,1.84541,30,-0.282447,17.5,0.45
2020-04-03,13:53:00,1.14658,2,-0.140986,17.9,0.53
2020-04-03,13:54:25,0.969316,2,-0.0713941,17.9,0.531
2020-04-03,13:56:35,1.28179,64,-0.0168141,17.9,0.331
2020-04-03,13:58:00,1.56629,64,-0.0975361,18,0.333
